ఏ రంగానక చ ంద ిన పరీక్షలో ఆ రంగానకి చెందిన పాఠ్ యంశల అధికంగా ఉంట ాయ	ఏ రంగానికి చెందిన పరీక్షలో ఆ రంగానికి చెందిన పాఠ్యాంశాలు అధికంగా ఉంటాయి
ఏ రంగానికిచెందిన పరీక్షలో ఆ రంగానికిచెందినపాఠయాంశాలు అధికంగా ఉంటాయి	ఏ రంగానికి చెందిన పరీక్షలో ఆ రంగానికి చెందిన పాఠ్యాంశాలు అధికంగా ఉంటాయి
గౌడీయ నృత్య అనేది బంగాల్ రష్ట్రానక చందిన భారతయ శస్ త్రయ నృత్య రూపం	గౌడీయ నృత్య అనేది బెంగాల్ రాష్ట్రానికి చెందిన భారతీయ శాస్త్రీయ నృత్య రూపం
గౌడీయ@ నృత్య అనేది బెంగాల్ రాషట్రానికి చెందిన భారతీయ శాస్త్రీయ నృత్య రూపం	గౌడీయ నృత్య అనేది బెంగాల్ రాష్ట్రానికి చెందిన భారతీయ శాస్త్రీయ నృత్య రూపం
గౌ డీయ నృట్య అనేది బె ంగాల్ రాష ్త్రానికి చెందిన భారతీయ శాసత్ ర ీయ నృట ్య ర ూపం	గౌడీయ నృత్య అనేది బెంగాల్ రాష్ట్రానికి చెందిన భారతీయ శాస్త్రీయ నృత్య రూపం
ఈ నృత్యాన్ ని 1980లలో మహువా ముఖర్జీ పునర్నిర్మించింది	ఈ నృత్యాన్ని 1980లలో మహువా ముఖర్జీ పునర్నిర్మించింది
ఈనృత్ యాన్ని 1980లలో మహవ ముఖర్జీపనర్ నిర్ మంచింది	ఈ నృత్యాన్ని 1980లలో మహువా ముఖర్జీ పునర్నిర్మించింది
ఈ నృత్యానని 1980లలో మహువా ముఖర్జీ పునర్ నిర్మించింది	ఈ నృత్యాన్ని 1980లలో మహువా ముఖర్జీ పునర్నిర్మించింది
ఆమ ె రవ ీంద్ రభ ా రతి విశ్ వవి ద్ యాలయంలో అధ్యా పక ురాలు	ఆమె రవీంద్రభారతి విశ్వవిద్యాలయంలో అధ్యాపకురాలు
ఆమె రవీంద్రభారతి విశ్వవిద్యాలయంలో అధ్యాపకు రాల@ు	ఆమె రవీంద్రభారతి విశ్వవిద్యాలయంలో అధ్యాపకురాలు
లలిత కళల ఫ్యాకల్టక ి డీన్	లలిత కళల ఫ్యాకల్టీకి డీన్
లలిత కళల ఫ్యాకల్టీక#ి డీన్	లలిత కళల ఫ్యాకల్టీకి డీన్
లలిత కళల ఫ్యాకల్టీక ి డీన్	లలిత కళల ఫ్యాకల్టీకి డీన్
ఆమె భె ంగ ాల్ క్లాసి కల్ డ్య ాన్స్, గౌ దీయ న ృట్య అనే పుస్టకాన్న ి రాస ింది	ఆమె బెంగాల్ క్లాసికల్ డ్యాన్స్, గౌడీయ నృత్య అనే పుస్తకాన్ని రాసింది
ఆమె బెంగాల క్లాసికల డ్యా న్స్, గౌడీయ నృ త్య అనే పు స్తకానని రాసింది	ఆమె బెంగాల్ క్లాసికల్ డ్యాన్స్, గౌడీయ నృత్య అనే పుస్తకాన్ని రాసింది
దీన్ ని కోల‌కతాలోని ది ఏషియాటిక్సొసైటీపరచురించింది	దీన్ని కోల్‌కతా లోని ది ఏషియాటిక్ సొసైటీ ప్రచురించింది
దీన్ని కల్‌కతా లన డి ఏషియాటక్ ససైటీ ప్రచురించంది	దీన్ని కోల్‌కతా లోని ది ఏషియాటిక్ సొసైటీ ప్రచురించింది
నేపథ యం	నేపథ్యం
న ే పథ్ యం	నేపథ్యం
దీనికి క ారణ ం - భార తీయ సంగీతం, సా హ ి త ్యంల ో గౌడీయ శైల ి ఉ న ి కి ఉంద ి	దీనికి కారణం - భారతీయ సంగీతం, సాహిత్యంలో గౌడీయ శైలి ఉనికి ఉంది
దనక ి కారణ ం - భార తీయ సం గీతం, సాహిత్యంల ో గడీయ శైలి ఉనికి ఉంద	దీనికి కారణం - భారతీయ సంగీతం, సాహిత్యంలో గౌడీయ శైలి ఉనికి ఉంది
వట ిల గ డీ య నృ#త్యం క డ ా ఒకటి	వాటిలో గౌడీయ నృత్యం కూడా ఒకటి
వటిలో గౌడీయనృత్ యం కూద ఒకట	వాటిలో గౌడీయ నృత్యం కూడా ఒకటి
దీన#న ప్రాచ#న బెంగాల్ కవులు ప్రస్తవంచార	దీనిని ప్రాచీన బెంగాల్ కవులు ప్రస్తావించారు
దనిని ప్రాచ#న బెంగాల్ కవులు ప్రసతవంచారు	దీనిని ప్రాచీన బెంగాల్ కవులు ప్రస్తావించారు
దీనన ి బెంగా ల పరిశధక రా ల , నృత్యకారి ణ మహ ువా ముఖర్జీ పనర్న ిర్మించంద ి	దీనిని బెంగాలీ పరిశోధకురాలు, నృత్యకారిణి మహువా ముఖర్జీ పునర్నిర్మించింది
దీనినిబెం గాలీ పరిశ ోధకు ర ాల ు , నృత్యకార ిణ ి మహ ువ ా ముఖర్జీ పు నర్ని ర్మించింది	దీనిని బెంగాలీ పరిశోధకురాలు, నృత్యకారిణి మహువా ముఖర్జీ పునర్నిర్మించింది
పల్లె ప్రకృతి @ వనం అనేద#ి త ెలంగాణ ప్రభ ుత్వం చేపట్టి న కార#్యక్@రమం	పల్లె ప్రకృతి వనం అనేది తెలంగాణ ప్రభుత్వం చేపట్టిన కార్యక్రమం
పల్లె ప్రకృతి వనం అనది తెలంగాణ ప్రభుత్వం చపట్టిన కార్యక్రమం	పల్లె ప్రకృతి వనం అనేది తెలంగాణ ప్రభుత్వం చేపట్టిన కార్యక్రమం
పల్ లె ప్రకృతి వనం అనద తెలంగా#ణ ప్రభుత్వం చేపట్టన కార్యక్రమం	పల్లె ప్రకృతి వనం అనేది తెలంగాణ ప్రభుత్వం చేపట్టిన కార్యక్రమం
ప్రణాళ ిక	ప్రణాళిక
ప ్ర ణా ళిక	ప్రణాళిక
ప్#రణాళిక	ప్రణాళిక
కోట్ల వ ్యయ ంతో 19,472 ప ల్లె పరకత వ నల ని రమి ంచ బ డడా యి	కోట్ల వ్యయంతో 19,472 పల్లె ప్రకృతి వనాలు నిర్మించబడ్డాయి
కోట్ల వ్ యయంత 19,472 పల్ ల ప్రకతి వనా ల నర్మంచబడ్డాయి	కోట్ల వ్యయంతో 19,472 పల్లె ప్రకృతి వనాలు నిర్మించబడ్డాయి
న ి బ ంధనల	నిబంధనలు
నిభంధనలు	నిబంధనలు
పలల ఫ్రకృతి వనాలకసంభంధించిప్రబట్వం కొన్న నబంధనలు టయారచసిండ	పల్లె ప్రకృతి వనాలకు సంబంధించి ప్రభుత్వం కొన్ని నిబంధనలు తయారుచేసింది
పల్లెపరకృతివనాలకు సంబంధించి ప్రభుత్వం కొన@నినిబంధనలు తయారుచేసింది	పల్లె ప్రకృతి వనాలకు సంబంధించి ప్రభుత్వం కొన్ని నిబంధనలు తయారుచేసింది
పలల ప్రకతి వనలక సంబంధంచి పరభుత్వం కొన్న నబంధనలు తయరుచసంది	పల్లె ప్రకృతి వనాలకు సంబంధించి ప్రభుత్వం కొన్ని నిబంధనలు తయారుచేసింది
ఎకరం వస్తర్ణంలో పల్ల ప్రకృతివనాన్న ఏర్పాటచేయాలి	ఎకరం విస్తీర్ణంలో పల్లె ప్రకృతి వనాన్ని ఏర్పాటుచేయాలి
ఎక@రం వ#స్త ర్ణంల పల్లప్రకృత వ#న#ాన్ని ఏర్@ప ాటచయాల	ఎకరం విస్తీర్ణంలో పల్లె ప్రకృతి వనాన్ని ఏర్పాటుచేయాలి
ఎకరంవిస్తీర్ణంలోపల్లె ప్రకృటి వనాన్నిఏర్ పాటుచేయాలి	ఎకరం విస్తీర్ణంలో పల్లె ప్రకృతి వనాన్ని ఏర్పాటుచేయాలి
చిట్ టడివి మాదిరిగా ఉండాలి	చిట్టడివి మాదిరిగా ఉండాలి
చిట్టడివ మ ాదిరగ ా ఉండలి	చిట్టడివి మాదిరిగా ఉండాలి
పంచయత ీరాజ్ నిధ లత ో పల్ల ప్రక ృత ి వనం చుట్టూ కంచె ఏర్ప ాటు చేయాల	పంచాయతీరాజ్ నిధులతో పల్లె ప్రకృతి వనం చుట్టూ కంచె ఏర్పాటు చేయాలి
పంచాయతీరాజ న ిధ ులతో పల ్లె ప ర క ృతి వనం చుట్టూ కంచ ె ఏర్పా ట ు చ ేయాలి	పంచాయతీరాజ్ నిధులతో పల్లె ప్రకృతి వనం చుట్టూ కంచె ఏర్పాటు చేయాలి
లక్షల వరకు ఖర్చుతో గ్రా మ పంచ ాయతీ నిధులతో ద్వారం, న ామఫలకం ఏర్పాటు చేసుకో వాల ి	లక్షల వరకు ఖర్చుతో గ్రామ పంచాయతీ నిధులతో ద్వారం, నామఫలకం ఏర్పాటు చేసుకోవాలి
లక్షల@వరకు ఖరచత గ్రమప@ంచయతీనిధులతోద్వరం, నమఫలకం ఏర్పాట చేసుకోవల	లక్షల వరకు ఖర్చుతో గ్రామ పంచాయతీ నిధులతో ద్వారం, నామఫలకం ఏర్పాటు చేసుకోవాలి
లక్షల వరకు ఖర్చుత గ్రమ పంచాయతీ నధులతో ద్వారం, నామఫలకం ఏర్పాటు చసకోవాల	లక్షల వరకు ఖర్చుతో గ్రామ పంచాయతీ నిధులతో ద్వారం, నామఫలకం ఏర్పాటు చేసుకోవాలి
నడకక ప్రత్యక దరి ఏర్పాటుచేయాలి	నడకకు ప్రత్యేక దారి ఏర్పాటుచేయాలి
నడకకు ప్రత్యక డార ఏ ర్పత చేయల	నడకకు ప్రత్యేక దారి ఏర్పాటుచేయాలి
నడకకు పరత్ యక దారి ఏర్ పాటుచేయాలి	నడకకు ప్రత్యేక దారి ఏర్పాటుచేయాలి
పెంచాల్ సిన మొక్కలు	పెంచాల్సిన మొక్కలు
ప ెంచాల#సిన మొక్కల ు	పెంచాల్సిన మొక్కలు
వప, రవ, మర్ర, కానగ, బదం వంట భార వక్షలను హద్ద ప్రదేశంల పంచాల	వేప, రావి, మర్రి, కానుగ, బాదం వంటి భారీ వృక్షాలను హద్దు ప్రదేశంలో పెంచాలి
వేప, రావి, మర్రి, కానుగ, బాదం వంటి భారీ వృక్ షాలను హద్దు ప్రడేశంలో పెంచాలి	వేప, రావి, మర్రి, కానుగ, బాదం వంటి భారీ వృక్షాలను హద్దు ప్రదేశంలో పెంచాలి
గననేరు, మందార తడితర చెట్లను లోపల పెంచాలి	గన్నేరు, మందార తదితర చెట్లను లోపల పెంచాలి
గన్నే రు, మంద ార తదితరచెట్లనుల ోపల పెంచాలి	గన్నేరు, మందార తదితర చెట్లను లోపల పెంచాలి
ఫలతల	ఫలితాలు
ఫలతాలు	ఫలితాలు
ఫలితాల	ఫలితాలు
సా మ ర్థ్ యం	సామర్థ్యం
సామర్ థ ్యం	సామర్థ్యం
సమర్థ్యం	సామర్థ్యం
యా దాదర థర్మల వి దయత్ కంద్ రం	యాదాద్రి థర్మల్ విద్యుత్ కేంద్రం
యద ాద్రి థర్మల్ వద్యత్ కంద్రం	యాదాద్రి థర్మల్ విద్యుత్ కేంద్రం
యాదాద్ర థర్మల్ వద్యుత్ కేంద్రం	యాదాద్రి థర్మల్ విద్యుత్ కేంద్రం
సింగరేణి థర్మల విదయుత్ కేంద్రం	సింగరేణి థర్మల్ విద్యుత్ కేంద్రం
సంగరేణ థర్ మల్ వద్యత్ కేంద్ రం	సింగరేణి థర్మల్ విద్యుత్ కేంద్రం
సింగరేణథర్మల్ వద్యుట్కేంద్రం	సింగరేణి థర్మల్ విద్యుత్ కేంద్రం
ఇది కెనయాకు భారత హైకమిషనర్ల జాబితా	ఇది కెన్యాకు భారత హైకమిషనర్ల జాబితా
ఇది కెన్యాకభరతహకమిషనర్ల జబితా	ఇది కెన్యాకు భారత హైకమిషనర్ల జాబితా
ఇది కెన్యాకు భారత హ ైక@మ@ ిషనర్ల జాబితా	ఇది కెన్యాకు భారత హైకమిషనర్ల జాబితా
కా#మన్ వ ెల్త్ దేశాలలోని# ఇతర నగర ాల్లో	కామన్వెల్త్ దేశాలలోని ఇతర నగరాల్లో
కామన్ వెల్ త్ దేశాలలో@ని ఇతర నగరాల్లో	కామన్వెల్త్ దేశాలలోని ఇతర నగరాల్లో
భరతదేశం తన కన్ సలట్‌లల కన్నంటన "అసస్టంట్ హ కమిషన్లు" అన పలస్తుంద	భారతదేశం తన కాన్సులేట్‌లలో కొన్నింటిని "అసిస్టెంట్ హై కమిషన్లు" అని పిలుస్తుంది
భారతదేశం తన కాన్సులేట్ ‌లలో కొననింటిని "అసిసటెంట హై కమిషనలు" అని పిలుసతుంది	భారతదేశం తన కాన్సులేట్‌లలో కొన్నింటిని "అసిస్టెంట్ హై కమిషన్లు" అని పిలుస్తుంది
భారతదేశం తన కాన్సులేట‌లలో కొన్నింట@ిన ి "అసి స్ట ెంట్# హై కమిషన్లు" అని ప ిల ుస్తుంది	భారతదేశం తన కాన్సులేట్‌లలో కొన్నింటిని "అసిస్టెంట్ హై కమిషన్లు" అని పిలుస్తుంది
కెన్యా రప బ లక్ క భర త హ కమషనరల జబత	కెన్యా రిపబ్లిక్ కు భారత హై కమిషనర్ల జాబితా
కెన్ యా@ రిపబ్లిక్ కు భారత హై కమిషనర్ల జాబితా	కెన్యా రిపబ్లిక్ కు భారత హై కమిషనర్ల జాబితా
ప్ రస్ త ు త హైక మ ిషనర్ డాక్ ట ర్ వీరందర్ పాల్	ప్రస్తుత హైకమిషనర్ డాక్టర్ వీరందర్ పాల్
ప్రస్తుత హైకమషనర్ డాక్టర్ వీరందర్ పల్	ప్రస్తుత హైకమిషనర్ డాక్టర్ వీరందర్ పాల్
ఈజిప్టుక ు భా రత రాయబా రు ల జాబ ితా	ఈజిప్టుకు భారత రాయబారుల జాబితా
ఈజిపటుకు భారత రాయబారుల జాబితా	ఈజిప్టుకు భారత రాయబారుల జాబితా
జగదీష్ మటటల స్వయంగా ఒ#కకళాకారుడ,దశాబదాలగా కళలన సేక#రించడు	జగదీష్ మిట్టల్ స్వయంగా ఒక కళాకారుడు, దశాబ్దాలుగా కళలను సేకరించాడు
జ గ దీష మిట్ టల స్వయంగా ఒ క కళాకారుడు, ద శా బ్దాలుగా కళల ను సేకరిం చాడ ు	జగదీష్ మిట్టల్ స్వయంగా ఒక కళాకారుడు, దశాబ్దాలుగా కళలను సేకరించాడు
జగ దీష్ మిట్ట ల్ స్వయంగ ా ఒక కళ ాక ా రుడ ు, దశాబ్దాలుగా కళలన ు సే క రించ ాడు	జగదీష్ మిట్టల్ స్వయంగా ఒక కళాకారుడు, దశాబ్దాలుగా కళలను సేకరించాడు
లో జగదీష్ మి ట్టల్ క ు పద్మశ్రీ పురస్క ారం లభించింది	లో జగదీష్ మిట్టల్ కు పద్మశ్రీ పురస్కారం లభించింది
లోజగదీష మిట్తల్ కు పద#్మశ్రీ ఫురసకారంలభించింది	లో జగదీష్ మిట్టల్ కు పద్మశ్రీ పురస్కారం లభించింది
లో జగదీష్ మ ి ట్ టల్ క ు పద్ మశ్ రీ పు రస ్ క ారం లభిం చి ం ది	లో జగదీష్ మిట్టల్ కు పద్మశ్రీ పురస్కారం లభించింది
అలగే , క ంస్ య , ఇత్ తడి, రా గి, వండ, బిద్ర కళ వస్తువ ులు, వస్త్రలు కూడా ఉ న్నయి	అలాగే, కాంస్య, ఇత్తడి, రాగి, వెండి, బిద్రీ కళా వస్తువులు, వస్త్రాలు కూడా ఉన్నాయి
అలాగే, కాంస్య, ఇత్తడి, రాగి, వండి, బిద్ర ీ కళా వస్తు వలు, వస్త్ రలు కూడా ఉన్నయి	అలాగే, కాంస్య, ఇత్తడి, రాగి, వెండి, బిద్రీ కళా వస్తువులు, వస్త్రాలు కూడా ఉన్నాయి
ఇది స మా న విద్య ావ కాశా ల ను పరతిపా దిం చింది	ఇది సమాన విద్యావకాశాలను ప్రతిపాదించింది
ఇది సమాన విడ్ యావకాశాలను ప్ రతిపాదించింది	ఇది సమాన విద్యావకాశాలను ప్రతిపాదించింది
ఇది సమాన వ ిద్యావక ాశాలను పరతిపాద ించింది	ఇది సమాన విద్యావకాశాలను ప్రతిపాదించింది
నరసంహారవు ప్ర#భత్వంచే సవరించబడింది	నరసింహారావు ప్రభుత్వంచే సవరించబడింది
నరసింహారావు ప్రభుత్ వంచే సవరించబడింది	నరసింహారావు ప్రభుత్వంచే సవరించబడింది
నర సం హార వ ప్ రభ ుత ్ వ ం చ సవ రించబడిం ది	నరసింహారావు ప్రభుత్వంచే సవరించబడింది
ప్రధా న వయాసం: జాతీయ వి దయావిధానం2020	ప్రధాన వ్యాసం: జాతీయ విద్యా విధానం 2020
ప్రధన వ ్యస ం : జటీయ వద్యా విధనం 2020	ప్రధాన వ్యాసం: జాతీయ విద్యా విధానం 2020
ఇద 2026 వరక భారతదశ ంల ో ప్రవేశప ెట ్టబడతం ద	ఇది 2026 వరకు భారతదేశంలో ప్రవేశపెట్టబడుతుంది
ఇ ద 202 6 వరకు భా రతదేశంల ప ్రవశ పట్ టబడుత ుంది	ఇది 2026 వరకు భారతదేశంలో ప్రవేశపెట్టబడుతుంది
ఇవ రడ్డు పక్ కన లేద బస్ షల్తర్ వంటి నిర్దేశత ఫ్రదశంల ఉందవచ్చ	ఇవి రోడ్డు పక్కన లేదా బస్ షెల్టర్ వంటి నిర్దేశిత ప్రదేశంలో ఉండవచ్చు
ఇవి రోడడు పకకన లేదా బస్ షెలటర వంటి నిర్ దేశిత ప్రదే శంలో ఉండవచచు	ఇవి రోడ్డు పక్కన లేదా బస్ షెల్టర్ వంటి నిర్దేశిత ప్రదేశంలో ఉండవచ్చు
ఇవ ి రోడ్డు పక్ కనలేదా బస్ షెల్టర్ వంట ిన ిర్దేశి తప్రదేశంలో ఉండవచ్ చు	ఇవి రోడ్డు పక్కన లేదా బస్ షెల్టర్ వంటి నిర్దేశిత ప్రదేశంలో ఉండవచ్చు
బస్ సటాప్ సాధారణంగా బస్ సటేషన్ కంటే చిన్నది, సరళమైనది	బస్ స్టాప్ సాధారణంగా బస్ స్టేషన్ కంటే చిన్నది, సరళమైనది
బస్ స్టాప్సాధారణంగ ా బససటేషన్ కంటే చిన్నది,సరళమైనది	బస్ స్టాప్ సాధారణంగా బస్ స్టేషన్ కంటే చిన్నది, సరళమైనది
బస్ సటప సధరణంగ బస్ సట షన కంటే చిన్నది, సరళమై నద	బస్ స్టాప్ సాధారణంగా బస్ స్టేషన్ కంటే చిన్నది, సరళమైనది
బస్ స్టప్ అనది సాధారణంగ ా రడ్డు పక్కన ఉన్న ఒక నిర్దేశత ప్రదశం	బస్ స్టాప్ అనేది సాధారణంగా రోడ్డు పక్కన ఉన్న ఒక నిర్దేశిత ప్రదేశం
బస్ స్టప్ అ న ేద సధ రణంగ రడ్డ ప క్కన ఉ న ్న ఒక నర్దేశ త ప్ర దశం	బస్ స్టాప్ అనేది సాధారణంగా రోడ్డు పక్కన ఉన్న ఒక నిర్దేశిత ప్రదేశం
బస్ స్ ట ా ప అ నే ది సా ధారణంగ ా రోడ ్ డు పకకన ఉన న ఒ క నిర దే శ ిత ప రదేశం	బస్ స్టాప్ అనేది సాధారణంగా రోడ్డు పక్కన ఉన్న ఒక నిర్దేశిత ప్రదేశం
బస్ సస్టషన్	బస్సు స్టేషన్
బస్స స్టేషన్	బస్సు స్టేషన్
ద ావత ్ అ నేది స ి ంగిది (త ెలంగ ా ణ రచయిటల స ం ఘం) ప్రచురించ ిన పు సత కం	దావత్ అనేది సింగిడి (తెలంగాణ రచయితల సంఘం) ప్రచురించిన పుస్తకం
దా వత అనేద సంగిడ (త లంగాణ రచయితల సంఘం) ప్రచ రించిన పస్తకం	దావత్ అనేది సింగిడి (తెలంగాణ రచయితల సంఘం) ప్రచురించిన పుస్తకం
దావత అనేది సింగిడి (@తెలంగాణ రచయితల సంఘం) ప్# రచురించిన పుస్తకం	దావత్ అనేది సింగిడి (తెలంగాణ రచయితల సంఘం) ప్రచురించిన పుస్తకం
తె లంగాణ క థా సిరస్లో భాగంగా ప్ రచు రిం చబడిన ఐద వ పుస్తకం ఇది	తెలంగాణ కథా సిరీస్ లో భాగంగా ప్రచురించబడిన ఐదవ పుస్తకం ఇది
తెలంగాణ కథా సిరీస లో భాగంగా ప్ రచురించబడిన ఐదవ పుసతకం ఇది	తెలంగాణ కథా సిరీస్ లో భాగంగా ప్రచురించబడిన ఐదవ పుస్తకం ఇది
టెలంగాణ కథా సిరీస్ లో భాగంగా ప్రచురించభడిన ఐదవ పుసటకం ఇది	తెలంగాణ కథా సిరీస్ లో భాగంగా ప్రచురించబడిన ఐదవ పుస్తకం ఇది
సంపాడకులు	సంపాదకులు
సంపాదకలు	సంపాదకులు
సంగిశెట్ ట ి శ్రీనివాస్	సంగిశెట్టి శ్రీనివాస్
సంగిశెట్టి శ్ రీని వాస్	సంగిశెట్టి శ్రీనివాస్
సంగిశెటటశ్రనవాస్	సంగిశెట్టి శ్రీనివాస్
వెల్దంది శరధ ర్	వెల్దండి శ్రీధర్
వెల్దండ ి శ్రధర్	వెల్దండి శ్రీధర్
వల్ దండి శ్రీధర్	వెల్దండి శ్రీధర్
కథల నేపథయం	కథల నేపథ్యం
కథలనేపథ్యం	కథల నేపథ్యం
కథల నపథ్యం	కథల నేపథ్యం
ఆవయవ దానం నేపథ ్ యంలో 'దానం@ ' (క ె	ఆవయవ దానం నేపథ్యంలో 'దానం' (కె
ఆవయ వ దానంనే పథ్యంలో 'దానం ' (కె	ఆవయవ దానం నేపథ్యంలో 'దానం' (కె
ఓ యద ి ' (డ	ఓ యాది' (డా
ఓ యాది ' (డా	ఓ యాది' (డా
ఓ యద' (డా	ఓ యాది' (డా
ఆవి షకరణ	ఆవిష్కరణ
ఆవష్క ర@ణ	ఆవిష్కరణ
ఈ జిల లా పరిధిలోని మొత్తం 34 మండలాలలో ఇది ఒకటి	ఈ జిల్లా పరిధిలోని మొత్తం 34 మండలాలలో ఇది ఒకటి
ఈ జిల్లా పరిధిలోని మొతతం 34 మండలాలలో ఇది ఒకటి	ఈ జిల్లా పరిధిలోని మొత్తం 34 మండలాలలో ఇది ఒకటి
ఈ జల్ల పర ధలని మ త్తం 34 మండలా లల ఇది ఒకట	ఈ జిల్లా పరిధిలోని మొత్తం 34 మండలాలలో ఇది ఒకటి
ఇది శ్రీకాళహస్త రెవెన్యూ డివిజన్ ల భ ా గం గా నర్వ హి ంచబడు తుంది	ఇది శ్రీకాళహస్తి రెవెన్యూ డివిజన్ లో భాగంగా నిర్వహించబడుతుంది
ఇది శ్రీకాళహస్తిరెవెన్యూ డివిజన్ లో భాగంగా నిరవహించబడుతుంది	ఇది శ్రీకాళహస్తి రెవెన్యూ డివిజన్ లో భాగంగా నిర్వహించబడుతుంది
ఇది శ్ రీకాళహస్తి రెవెన్యూ డివిజ న్ ల ో భ ాగ ంగా ని ర్వహించ బ డుతుంది	ఇది శ్రీకాళహస్తి రెవెన్యూ డివిజన్ లో భాగంగా నిర్వహించబడుతుంది
నారాయణవనం మండలం 2022 వరకు చితతూరు జిల్లాలో భాగంగా ఉండేది	నారాయణవనం మండలం 2022 వరకు చిత్తూరు జిల్లాలో భాగంగా ఉండేది
నరాయణవనం మండలం 2022 వరకు చత్తరు జల్లల భాగంగా ఉండది	నారాయణవనం మండలం 2022 వరకు చిత్తూరు జిల్లాలో భాగంగా ఉండేది
న#రయణవనం మండలం# 2022 వరకు చిత్@తరుజిల్లలభాగంగ ఉండద	నారాయణవనం మండలం 2022 వరకు చిత్తూరు జిల్లాలో భాగంగా ఉండేది
ఇది 2022 ఏప్రల్ 4 నుండ ి కొత్తగ ఏర్పడిన తిర పతి జిల్లాలోకి చ ేర్చబడి ంద	ఇది 2022 ఏప్రిల్ 4 నుండి కొత్తగా ఏర్పడిన తిరుపతి జిల్లాలోకి చేర్చబడింది
ఇది 2022 ఏప్రల్ 4 నుండ కొత్ తగ ఏర్పడన తి#రు#పత జల్ లలక చర్చబడంది	ఇది 2022 ఏప్రిల్ 4 నుండి కొత్తగా ఏర్పడిన తిరుపతి జిల్లాలోకి చేర్చబడింది
ఇది2022 ఏప్రిల్ 4 నుండి కొత్తగాఏర్పడిన తిరుపతి జిల్లాలోకి చేర్చబడింది	ఇది 2022 ఏప్రిల్ 4 నుండి కొత్తగా ఏర్పడిన తిరుపతి జిల్లాలోకి చేర్చబడింది
మండల గణాంకాల ు	మండల గణాంకాలు
మండల గణాంకల	మండల గణాంకాలు
జనాభాలో షెడ్యూలడ్కులాలు,షెడ్యూల్డ్ తెగలు వరుసగా10,417, 1,983ఉన్నాయి	జనాభాలో షెడ్యూల్డ్ కులాలు, షెడ్యూల్డ్ తెగలు వరుసగా 10,417, 1,983 ఉన్నాయి
జనాభాలో షెడ్యూల్డ కులా#లు, షెడయూల్డ్ తెగల@ు వరుసగా 10,417, 1,983 ఉన@నాయి	జనాభాలో షెడ్యూల్డ్ కులాలు, షెడ్యూల్డ్ తెగలు వరుసగా 10,417, 1,983 ఉన్నాయి
ఇక్కడ అకషరాస్ యత రేట71	ఇక్కడ అక్షరాస్యత రేటు 71
ఇక్కడఅక్షరాస్ యత ర ేటు 71	ఇక్కడ అక్షరాస్యత రేటు 71
ఇక్కడ అక్షరాస్ యత రేటు 71	ఇక్కడ అక్షరాస్యత రేటు 71
శాతం గ ా ఉంది	శాతం గా ఉంది
శాతం గాఉండి	శాతం గా ఉంది
శతం గా ఉంది	శాతం గా ఉంది
పరపాలన	పరిపాలన
పరిపా లన	పరిపాలన
నారాయణవనం మండలంశరీకాళహస్తిరెవెన్యూడివిజన్ లోని భాగం	నారాయణవనం మండలం శ్రీకాళహస్తి రెవెన్యూ డివిజన్ లోని భాగం
నార ాయణవనం మండలం శ్రీకాళహస్త ి రెవెన్యూ డి విజన్ లోని భాగం	నారాయణవనం మండలం శ్రీకాళహస్తి రెవెన్యూ డివిజన్ లోని భాగం
నారయణవనం మండలం శ్రకళహసతి రెవనయూ డివిజన్@ లని భగం	నారాయణవనం మండలం శ్రీకాళహస్తి రెవెన్యూ డివిజన్ లోని భాగం
ప ట్టణ ా లు	పట్టణాలు
పటటణా లు	పట్టణాలు
పట్టణలు	పట్టణాలు
న@ారాయణవనం - (సెన్సస్ టౌన్)	నారాయణవనం - (సెన్సస్ టౌన్)
నారయణవనం - (సెన్సస్ టన్)	నారాయణవనం - (సెన్సస్ టౌన్)
నారాయణవనం - (సె న్సస్ టౌన ్)	నారాయణవనం - (సెన్సస్ టౌన్)
రెవన్య గ్రామలు	రెవెన్యూ గ్రామాలు
రెవెనయ గరమాల	రెవెన్యూ గ్రామాలు
కండలచెరవు	కొండలచెరువు
క ొందలచ ెరు వు	కొండలచెరువు
కల్యాణప ురం	కల్యాణపురం
కల్య ణపు రం	కల్యాణపురం
ఎరికంబట్ట ు	ఎరికంబట్టు
ఎరి క ం బట్ ట ు	ఎరికంబట్టు
ఎరకంబట్ట ు	ఎరికంబట్టు
తరువత్ యం	తిరువత్యం
తిరు వత్య ం	తిరువత్యం
వ ె ంకట కృ ష్ణ ప లం	వెంకటకృష్ణ పాలెం
వ ెంకటకృషణ పాల#ె ం	వెంకటకృష్ణ పాలెం
వంకటకృష్ణ పాలం	వెంకటకృష్ణ పాలెం
కలాగరం	కీలాగరం
కీలాగర ం	కీలాగరం
సమ@ుడాయం	సముదాయం
సముదయం	సముదాయం
భీముని చెరు వ ు	భీమునిచెరువు
భీమునిచెరువ	భీమునిచెరువు
ఇప్పంతంగళ	ఇప్పంతంగళ్
ఇప్ పంతంగళ్	ఇప్పంతంగళ్
దిగవకణకంపలం	దిగువకణకం పాలెం
ది గు వకణకం పాలెం	దిగువకణకం పాలెం
కాశంమిట్ట	కాశింమిట్ట
కా#శింమిట్ట	కాశింమిట్ట
కాశింమిట్త	కాశింమిట్ట
భొప్ప రాజుఫాలెం	బొప్ప రాజుపాలెం
